worker,language,age,gender,education,occupation,colors,order,qType,cond,scenario,who,whoCorrect,what,whatCorrect,where,whereCorrect,month,monthCorrect,day,dayCorrect,time,timeCorrect,ampm,ampmCorrect,responseTime,comments,mental,physical,temp,success,perf,stress,preference,trust1,trust2,trust3,trust4,trust5,trust6,trust7,trust8,trust9,trust10,trust11,trust12
8740686dde128acba6c5eb7e197cda35--1546281860,Yes,30-49,Female,Ed2,O7,4,NA,betweenTest,,,,,,,,,,,,,,,,,1873,,,,,,,,,,,,,,,,,,,,
8740686dde128acba6c5eb7e197cda35--1546281860,Yes,30-49,Female,Ed2,O7,4,2,testing,P,4,Turquoise,False,military-base,False,Muland,False,January*,True,1*,True,9:00*,True,AM*,True,135827,,,,,,,,,,,,,,,,,,,,
8740686dde128acba6c5eb7e197cda35--1546281860,Yes,30-49,Female,Ed2,O7,4,NA,afterScen,,,,,,,,,,,,,,,,,1988,,,,,,,,,,,,,,,,,,,,
8740686dde128acba6c5eb7e197cda35--1546281860,Yes,30-49,Female,Ed2,O7,4,NA,trust-post,P,,,,,,,,,,,,,,,,26033,,,,,,,,,1,1,1,1,1,6,6,6,6,6,6,6
8740686dde128acba6c5eb7e197cda35--1546281860,Yes,30-49,Female,Ed2,O7,4,NA,comments,,,,,,,,,,,,,,,,,12228,I went with my gut%2C on my hunches.,,,,,,,,,,,,,,,,,,,
8740686dde128acba6c5eb7e197cda35--1546281860,Yes,30-49,Female,Ed2,O7,4,NA,end,P,,,,,,,,,,,,,,,,23019,,21,1,1,10,21,21,21,,,,,,,,,,,,
8740686dde128acba6c5eb7e197cda35--1546281860,Yes,30-49,Female,Ed2,O7,4,NA,pilot,,,,,,,,,,,,,,,,,7474,,,,,,,,,,,,,,,,,,,,
7065db1d3c3643c57afecef5595b05ca--1546281866,Yes,30-49,Male,Ed2,O2,4,NA,inst,,,,,,,,,,,,,,,,,38972,,,,,,,,,,,,,,,,,,,,
7065db1d3c3643c57afecef5595b05ca--1546281866,Yes,30-49,Male,Ed2,O2,4,NA,inst,,,,,,,,,,,,,,,,,58505,,,,,,,,,,,,,,,,,,,,
7065db1d3c3643c57afecef5595b05ca--1546281866,Yes,30-49,Male,Ed2,O2,4,NA,introTraining,P,,,,,,,,,,,,,,,,2001,,,,,,,,,,,,,,,,,,,,
7065db1d3c3643c57afecef5595b05ca--1546281866,Yes,30-49,Male,Ed2,O2,4,NA,training,P,,Cube*,True,hotel*,True,Gibbonland*,True,January*,True,1*,True,11:00*,True,PM*,True,44566,,,,,,,,,,,,,,,,,,,,
7065db1d3c3643c57afecef5595b05ca--1546281866,Yes,30-49,Male,Ed2,O2,4,NA,afterScen,,,,,,,,,,,,,,,,,5522,,,,,,,,,,,,,,,,,,,,
7065db1d3c3643c57afecef5595b05ca--1546281866,Yes,30-49,Male,Ed2,O2,4,NA,introTraining,M,,,,,,,,,,,,,,,,1673,,,,,,,,,,,,,,,,,,,,
7065db1d3c3643c57afecef5595b05ca--1546281866,Yes,30-49,Male,Ed2,O2,4,NA,training,M,,Cube,False,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,PM,False,46998,,,,,,,,,,,,,,,,,,,,
7065db1d3c3643c57afecef5595b05ca--1546281866,Yes,30-49,Male,Ed2,O2,4,NA,afterScen,,,,,,,,,,,,,,,,,3101,,,,,,,,,,,,,,,,,,,,
7065db1d3c3643c57afecef5595b05ca--1546281866,Yes,30-49,Male,Ed2,O2,4,NA,trust-pre,,,,,,,,,,,,,,,,,37834,,,,,,,,,2,1,3,3,1,4,4,6,6,6,4,3
7065db1d3c3643c57afecef5595b05ca--1546281866,Yes,30-49,Male,Ed2,O2,4,NA,introTest,,,,,,,,,,,,,,,,,5781,,,,,,,,,,,,,,,,,,,,
7065db1d3c3643c57afecef5595b05ca--1546281866,Yes,30-49,Male,Ed2,O2,4,1,testing,M,4,Rose,False,secular-school*,True,Sigmaland,False,January*,True,1*,True,9:00*,True,AM*,True,255739,,,,,,,,,,,,,,,,,,,,
7065db1d3c3643c57afecef5595b05ca--1546281866,Yes,30-49,Male,Ed2,O2,4,NA,afterScen,,,,,,,,,,,,,,,,,5332,,,,,,,,,,,,,,,,,,,,
7065db1d3c3643c57afecef5595b05ca--1546281866,Yes,30-49,Male,Ed2,O2,4,NA,betweenTest,,,,,,,,,,,,,,,,,1625,,,,,,,,,,,,,,,,,,,,
7065db1d3c3643c57afecef5595b05ca--1546281866,Yes,30-49,Male,Ed2,O2,4,2,testing,M,1,Violet*,True,port,False,Psiland*,True,April*,True,5*,True,11:00*,True,AM*,True,383217,,,,,,,,,,,,,,,,,,,,
7065db1d3c3643c57afecef5595b05ca--1546281866,Yes,30-49,Male,Ed2,O2,4,NA,afterScen,,,,,,,,,,,,,,,,,2432,,,,,,,,,,,,,,,,,,,,
7065db1d3c3643c57afecef5595b05ca--1546281866,Yes,30-49,Male,Ed2,O2,4,NA,trust-post,M,,,,,,,,,,,,,,,,20455,,,,,,,,,1,1,1,1,1,7,5,7,7,7,7,6
7065db1d3c3643c57afecef5595b05ca--1546281866,Yes,30-49,Male,Ed2,O2,4,NA,comments,,,,,,,,,,,,,,,,,24159,I tried to find a solid statement and then work from there and using the color code to help me,,,,,,,,,,,,,,,,,,,
7065db1d3c3643c57afecef5595b05ca--1546281866,Yes,30-49,Male,Ed2,O2,4,NA,end,M,,,,,,,,,,,,,,,,32262,,13,2,1,8,9,2,21,,,,,,,,,,,,
7065db1d3c3643c57afecef5595b05ca--1546281866,Yes,30-49,Male,Ed2,O2,4,NA,pilot,,,,,,,,,,,,,,,,,40461,,,,,,,,,,,,,,,,,,,,
ff140bcdd9b012f8ceb11fa086349247--1546281896,Yes,30-49,Male,Ed3,O1,4,NA,inst,,,,,,,,,,,,,,,,,39232,,,,,,,,,,,,,,,,,,,,
ff140bcdd9b012f8ceb11fa086349247--1546281896,Yes,30-49,Male,Ed3,O1,4,NA,inst,,,,,,,,,,,,,,,,,146100,,,,,,,,,,,,,,,,,,,,
ff140bcdd9b012f8ceb11fa086349247--1546281896,Yes,30-49,Male,Ed3,O1,4,NA,introTraining,P,,,,,,,,,,,,,,,,2837,,,,,,,,,,,,,,,,,,,,
ff140bcdd9b012f8ceb11fa086349247--1546281896,Yes,30-49,Male,Ed3,O1,4,NA,training,P,,Tetrahedron,False,hotel*,True,Gibbonland*,True,January*,True,1*,True,11:00*,True,PM*,True,47287,,,,,,,,,,,,,,,,,,,,
ff140bcdd9b012f8ceb11fa086349247--1546281896,Yes,30-49,Male,Ed3,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,6073,,,,,,,,,,,,,,,,,,,,
ff140bcdd9b012f8ceb11fa086349247--1546281896,Yes,30-49,Male,Ed3,O1,4,NA,introTraining,M,,,,,,,,,,,,,,,,2755,,,,,,,,,,,,,,,,,,,,
ff140bcdd9b012f8ceb11fa086349247--1546281896,Yes,30-49,Male,Ed3,O1,4,NA,training,M,,Tetrahedron*,True,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,AM*,True,44659,,,,,,,,,,,,,,,,,,,,
ff140bcdd9b012f8ceb11fa086349247--1546281896,Yes,30-49,Male,Ed3,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,2149,,,,,,,,,,,,,,,,,,,,
ff140bcdd9b012f8ceb11fa086349247--1546281896,Yes,30-49,Male,Ed3,O1,4,NA,trust-pre,,,,,,,,,,,,,,,,,34192,,,,,,,,,2,3,4,5,2,4,3,3,3,3,3,2
ff140bcdd9b012f8ceb11fa086349247--1546281896,Yes,30-49,Male,Ed3,O1,4,NA,introTest,,,,,,,,,,,,,,,,,9079,,,,,,,,,,,,,,,,,,,,
ff140bcdd9b012f8ceb11fa086349247--1546281896,Yes,30-49,Male,Ed3,O1,4,1,testing,P,4,Silver*,True,secular-school*,True,Xiland,False,January*,True,1*,True,9:00*,True,AM*,True,442603,,,,,,,,,,,,,,,,,,,,
ff140bcdd9b012f8ceb11fa086349247--1546281896,Yes,30-49,Male,Ed3,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,8596,,,,,,,,,,,,,,,,,,,,
ff140bcdd9b012f8ceb11fa086349247--1546281896,Yes,30-49,Male,Ed3,O1,4,NA,betweenTest,,,,,,,,,,,,,,,,,1982,,,,,,,,,,,,,,,,,,,,
ff140bcdd9b012f8ceb11fa086349247--1546281896,Yes,30-49,Male,Ed3,O1,4,2,testing,P,1,Violet*,True,financial-institution*,True,Psiland*,True,April*,True,5*,True,11:00*,True,AM*,True,639907,,,,,,,,,,,,,,,,,,,,
ff140bcdd9b012f8ceb11fa086349247--1546281896,Yes,30-49,Male,Ed3,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,2934,,,,,,,,,,,,,,,,,,,,
ff140bcdd9b012f8ceb11fa086349247--1546281896,Yes,30-49,Male,Ed3,O1,4,NA,trust-post,P,,,,,,,,,,,,,,,,34810,,,,,,,,,4,4,3,3,2,3,3,4,4,4,4,4
ff140bcdd9b012f8ceb11fa086349247--1546281896,Yes,30-49,Male,Ed3,O1,4,NA,comments,,,,,,,,,,,,,,,,,34685,I went through each item and either gave it a + or - and kept going through the facts until I eliminated as much as possible and then went with the most likely items.,,,,,,,,,,,,,,,,,,,
ff140bcdd9b012f8ceb11fa086349247--1546281896,Yes,30-49,Male,Ed3,O1,4,NA,end,P,,,,,,,,,,,,,,,,33798,,14,2,6,3,14,5,11,,,,,,,,,,,,
ff140bcdd9b012f8ceb11fa086349247--1546281896,Yes,30-49,Male,Ed3,O1,4,NA,pilot,,,,,,,,,,,,,,,,,27602,,,,,,,,,,,,,,,,,,,,
8354787164cd340011cf93f3f7804b00--1546281897,No,18-29,Male,Ed2,O1,4,NA,inst,,,,,,,,,,,,,,,,,47640,,,,,,,,,,,,,,,,,,,,
8354787164cd340011cf93f3f7804b00--1546281897,No,18-29,Male,Ed2,O1,4,NA,inst,,,,,,,,,,,,,,,,,148360,,,,,,,,,,,,,,,,,,,,
8354787164cd340011cf93f3f7804b00--1546281897,No,18-29,Male,Ed2,O1,4,NA,introTraining,P,,,,,,,,,,,,,,,,5941,,,,,,,,,,,,,,,,,,,,
8354787164cd340011cf93f3f7804b00--1546281897,No,18-29,Male,Ed2,O1,4,NA,training,P,,Tetrahedron,False,hotel*,True,Lemurland,False,January*,True,1*,True,11:00*,True,PM*,True,51864,,,,,,,,,,,,,,,,,,,,
8354787164cd340011cf93f3f7804b00--1546281897,No,18-29,Male,Ed2,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,10076,,,,,,,,,,,,,,,,,,,,
8354787164cd340011cf93f3f7804b00--1546281897,No,18-29,Male,Ed2,O1,4,NA,introTraining,M,,,,,,,,,,,,,,,,6783,,,,,,,,,,,,,,,,,,,,
8354787164cd340011cf93f3f7804b00--1546281897,No,18-29,Male,Ed2,O1,4,NA,training,M,,Tetrahedron*,True,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,AM*,True,50011,,,,,,,,,,,,,,,,,,,,
8354787164cd340011cf93f3f7804b00--1546281897,No,18-29,Male,Ed2,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,4201,,,,,,,,,,,,,,,,,,,,
8354787164cd340011cf93f3f7804b00--1546281897,No,18-29,Male,Ed2,O1,4,NA,trust-pre,,,,,,,,,,,,,,,,,61335,,,,,,,,,1,2,2,4,1,4,4,4,4,4,3,6
8354787164cd340011cf93f3f7804b00--1546281897,No,18-29,Male,Ed2,O1,4,NA,introTest,,,,,,,,,,,,,,,,,10222,,,,,,,,,,,,,,,,,,,,
8354787164cd340011cf93f3f7804b00--1546281897,No,18-29,Male,Ed2,O1,4,1,testing,M,4,Silver*,True,secular-school*,True,Sigmaland,False,January*,True,1*,True,9:00*,True,AM*,True,493535,,,,,,,,,,,,,,,,,,,,
8354787164cd340011cf93f3f7804b00--1546281897,No,18-29,Male,Ed2,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,4875,,,,,,,,,,,,,,,,,,,,
8354787164cd340011cf93f3f7804b00--1546281897,No,18-29,Male,Ed2,O1,4,NA,betweenTest,,,,,,,,,,,,,,,,,3957,,,,,,,,,,,,,,,,,,,,
8354787164cd340011cf93f3f7804b00--1546281897,No,18-29,Male,Ed2,O1,4,2,testing,M,1,Violet*,True,financial-institution*,True,Psiland*,True,April*,True,5*,True,11:00*,True,AM*,True,299536,,,,,,,,,,,,,,,,,,,,
8354787164cd340011cf93f3f7804b00--1546281897,No,18-29,Male,Ed2,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,3325,,,,,,,,,,,,,,,,,,,,
8354787164cd340011cf93f3f7804b00--1546281897,No,18-29,Male,Ed2,O1,4,NA,trust-post,M,,,,,,,,,,,,,,,,71351,,,,,,,,,2,3,2,2,6,4,3,5,6,6,6,5
8354787164cd340011cf93f3f7804b00--1546281897,No,18-29,Male,Ed2,O1,4,NA,comments,,,,,,,,,,,,,,,,,109676,I looked for the time first as that were less in number and saw which group was trying to attack at that time(given in sentence) and then I skimmed through text involving the group I selected above trying to find other details.,,,,,,,,,,,,,,,,,,,
8354787164cd340011cf93f3f7804b00--1546281897,No,18-29,Male,Ed2,O1,4,NA,end,M,,,,,,,,,,,,,,,,60246,,17,2,8,15,16,19,15,,,,,,,,,,,,
8354787164cd340011cf93f3f7804b00--1546281897,No,18-29,Male,Ed2,O1,4,NA,pilot,,,,,,,,,,,,,,,,,93822,,,,,,,,,,,,,,,,,,,,
aeb461392c068ec19df29342ad54050b--1546281920,Yes,50-64,Female,Ed3,O1,4,NA,inst,,,,,,,,,,,,,,,,,31303,,,,,,,,,,,,,,,,,,,,
aeb461392c068ec19df29342ad54050b--1546281920,Yes,50-64,Female,Ed3,O1,4,NA,inst,,,,,,,,,,,,,,,,,29187,,,,,,,,,,,,,,,,,,,,
aeb461392c068ec19df29342ad54050b--1546281920,Yes,50-64,Female,Ed3,O1,4,NA,introTraining,P,,,,,,,,,,,,,,,,1926,,,,,,,,,,,,,,,,,,,,
aeb461392c068ec19df29342ad54050b--1546281920,Yes,50-64,Female,Ed3,O1,4,NA,training,P,,Cube*,True,hotel*,True,Gibbonland*,True,January*,True,1*,True,11:00*,True,PM*,True,57793,,,,,,,,,,,,,,,,,,,,
aeb461392c068ec19df29342ad54050b--1546281920,Yes,50-64,Female,Ed3,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,3972,,,,,,,,,,,,,,,,,,,,
aeb461392c068ec19df29342ad54050b--1546281920,Yes,50-64,Female,Ed3,O1,4,NA,introTraining,M,,,,,,,,,,,,,,,,1508,,,,,,,,,,,,,,,,,,,,
aeb461392c068ec19df29342ad54050b--1546281920,Yes,50-64,Female,Ed3,O1,4,NA,training,M,,Cube,False,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,PM,False,41250,,,,,,,,,,,,,,,,,,,,
aeb461392c068ec19df29342ad54050b--1546281920,Yes,50-64,Female,Ed3,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,1861,,,,,,,,,,,,,,,,,,,,
aeb461392c068ec19df29342ad54050b--1546281920,Yes,50-64,Female,Ed3,O1,4,NA,trust-pre,,,,,,,,,,,,,,,,,29503,,,,,,,,,1,2,2,2,1,5,6,6,6,6,6,6
aeb461392c068ec19df29342ad54050b--1546281920,Yes,50-64,Female,Ed3,O1,4,NA,introTest,,,,,,,,,,,,,,,,,8583,,,,,,,,,,,,,,,,,,,,
aeb461392c068ec19df29342ad54050b--1546281920,Yes,50-64,Female,Ed3,O1,4,1,testing,P,1,Violet*,True,embassy,False,Chiland,False,June,False,10,False,11:00*,True,AM*,True,139091,,,,,,,,,,,,,,,,,,,,
aeb461392c068ec19df29342ad54050b--1546281920,Yes,50-64,Female,Ed3,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,6708,,,,,,,,,,,,,,,,,,,,
aeb461392c068ec19df29342ad54050b--1546281920,Yes,50-64,Female,Ed3,O1,4,NA,betweenTest,,,,,,,,,,,,,,,,,2524,,,,,,,,,,,,,,,,,,,,
aeb461392c068ec19df29342ad54050b--1546281920,Yes,50-64,Female,Ed3,O1,4,2,testing,P,4,Silver*,True,secular-school*,True,Omicronland*,True,March,False,1*,True,9:00*,True,AM*,True,232538,,,,,,,,,,,,,,,,,,,,
aeb461392c068ec19df29342ad54050b--1546281920,Yes,50-64,Female,Ed3,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,4045,,,,,,,,,,,,,,,,,,,,
aeb461392c068ec19df29342ad54050b--1546281920,Yes,50-64,Female,Ed3,O1,4,NA,trust-post,P,,,,,,,,,,,,,,,,24972,,,,,,,,,1,2,2,1,2,5,5,6,6,6,6,7
aeb461392c068ec19df29342ad54050b--1546281920,Yes,50-64,Female,Ed3,O1,4,NA,comments,,,,,,,,,,,,,,,,,31691,I just started ruling out groups or times when i read each statement to come to my conclusion.,,,,,,,,,,,,,,,,,,,
aeb461392c068ec19df29342ad54050b--1546281920,Yes,50-64,Female,Ed3,O1,4,NA,end,P,,,,,,,,,,,,,,,,20324,,15,3,15,15,18,7,11,,,,,,,,,,,,
aeb461392c068ec19df29342ad54050b--1546281920,Yes,50-64,Female,Ed3,O1,4,NA,pilot,,,,,,,,,,,,,,,,,10156,,,,,,,,,,,,,,,,,,,,
71fc82c3074a55d8eca2003bad7745b7--1546281947,Yes,18-29,Male,Ed3,O1,1,NA,inst,,,,,,,,,,,,,,,,,110780,,,,,,,,,,,,,,,,,,,,
71fc82c3074a55d8eca2003bad7745b7--1546281947,Yes,18-29,Male,Ed3,O1,1,NA,inst,,,,,,,,,,,,,,,,,10781,,,,,,,,,,,,,,,,,,,,
71fc82c3074a55d8eca2003bad7745b7--1546281947,Yes,18-29,Male,Ed3,O1,1,NA,introTraining,P,,,,,,,,,,,,,,,,8869,,,,,,,,,,,,,,,,,,,,
71fc82c3074a55d8eca2003bad7745b7--1546281947,Yes,18-29,Male,Ed3,O1,1,NA,training,P,,Cube*,True,hotel*,True,Gibbonland*,True,January*,True,1*,True,11:00*,True,PM*,True,110451,,,,,,,,,,,,,,,,,,,,
71fc82c3074a55d8eca2003bad7745b7--1546281947,Yes,18-29,Male,Ed3,O1,1,NA,afterScen,,,,,,,,,,,,,,,,,5249,,,,,,,,,,,,,,,,,,,,
71fc82c3074a55d8eca2003bad7745b7--1546281947,Yes,18-29,Male,Ed3,O1,1,NA,introTraining,M,,,,,,,,,,,,,,,,8518,,,,,,,,,,,,,,,,,,,,
71fc82c3074a55d8eca2003bad7745b7--1546281947,Yes,18-29,Male,Ed3,O1,1,NA,training,M,,Cube,False,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,AM*,True,107193,,,,,,,,,,,,,,,,,,,,
71fc82c3074a55d8eca2003bad7745b7--1546281947,Yes,18-29,Male,Ed3,O1,1,NA,afterScen,,,,,,,,,,,,,,,,,6695,,,,,,,,,,,,,,,,,,,,
71fc82c3074a55d8eca2003bad7745b7--1546281947,Yes,18-29,Male,Ed3,O1,1,NA,trust-pre,,,,,,,,,,,,,,,,,27578,,,,,,,,,5,5,6,6,5,4,4,4,5,5,5,5
71fc82c3074a55d8eca2003bad7745b7--1546281947,Yes,18-29,Male,Ed3,O1,1,NA,introTest,,,,,,,,,,,,,,,,,17814,,,,,,,,,,,,,,,,,,,,
71fc82c3074a55d8eca2003bad7745b7--1546281947,Yes,18-29,Male,Ed3,O1,1,1,testing,P,4,Rose,False,religious-school,False,Xiland,False,January*,True,1*,True,9:00*,True,AM*,True,199808,,,,,,,,,,,,,,,,,,,,
71fc82c3074a55d8eca2003bad7745b7--1546281947,Yes,18-29,Male,Ed3,O1,1,NA,afterScen,,,,,,,,,,,,,,,,,7692,,,,,,,,,,,,,,,,,,,,
71fc82c3074a55d8eca2003bad7745b7--1546281947,Yes,18-29,Male,Ed3,O1,1,NA,betweenTest,,,,,,,,,,,,,,,,,16110,,,,,,,,,,,,,,,,,,,,
71fc82c3074a55d8eca2003bad7745b7--1546281947,Yes,18-29,Male,Ed3,O1,1,2,testing,P,1,Azure,False,dignitary-visiting,False,Upsilonland,False,April*,True,5*,True,11:00*,True,AM*,True,418127,,,,,,,,,,,,,,,,,,,,
71fc82c3074a55d8eca2003bad7745b7--1546281947,Yes,18-29,Male,Ed3,O1,1,NA,afterScen,,,,,,,,,,,,,,,,,8154,,,,,,,,,,,,,,,,,,,,
71fc82c3074a55d8eca2003bad7745b7--1546281947,Yes,18-29,Male,Ed3,O1,1,NA,trust-post,P,,,,,,,,,,,,,,,,25882,,,,,,,,,5,5,5,4,4,4,5,5,5,4,3,4
71fc82c3074a55d8eca2003bad7745b7--1546281947,Yes,18-29,Male,Ed3,O1,1,NA,comments,,,,,,,,,,,,,,,,,20782,NO,,,,,,,,,,,,,,,,,,,
71fc82c3074a55d8eca2003bad7745b7--1546281947,Yes,18-29,Male,Ed3,O1,1,NA,end,P,,,,,,,,,,,,,,,,46256,,20,8,12,9,14,15,20,,,,,,,,,,,,
71fc82c3074a55d8eca2003bad7745b7--1546281947,Yes,18-29,Male,Ed3,O1,1,NA,pilot,,,,,,,,,,,,,,,,,25140,,,,,,,,,,,,,,,,,,,,
be5c23e6c8aab281dee09b8f9eaef107--1546281979,Yes,30-49,Male,Ed2,O1,4,NA,inst,,,,,,,,,,,,,,,,,33872,,,,,,,,,,,,,,,,,,,,
be5c23e6c8aab281dee09b8f9eaef107--1546281979,Yes,30-49,Male,Ed2,O1,4,NA,inst,,,,,,,,,,,,,,,,,189316,,,,,,,,,,,,,,,,,,,,
be5c23e6c8aab281dee09b8f9eaef107--1546281979,Yes,30-49,Male,Ed2,O1,4,NA,introTraining,P,,,,,,,,,,,,,,,,9291,,,,,,,,,,,,,,,,,,,,
be5c23e6c8aab281dee09b8f9eaef107--1546281979,Yes,30-49,Male,Ed2,O1,4,NA,training,P,,Cube*,True,hotel*,True,Gibbonland*,True,January*,True,1*,True,11:00*,True,PM*,True,46829,,,,,,,,,,,,,,,,,,,,
be5c23e6c8aab281dee09b8f9eaef107--1546281979,Yes,30-49,Male,Ed2,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,3628,,,,,,,,,,,,,,,,,,,,
be5c23e6c8aab281dee09b8f9eaef107--1546281979,Yes,30-49,Male,Ed2,O1,4,NA,introTraining,M,,,,,,,,,,,,,,,,3955,,,,,,,,,,,,,,,,,,,,
be5c23e6c8aab281dee09b8f9eaef107--1546281979,Yes,30-49,Male,Ed2,O1,4,NA,training,M,,Tetrahedron*,True,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,AM*,True,44303,,,,,,,,,,,,,,,,,,,,
be5c23e6c8aab281dee09b8f9eaef107--1546281979,Yes,30-49,Male,Ed2,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,1747,,,,,,,,,,,,,,,,,,,,
be5c23e6c8aab281dee09b8f9eaef107--1546281979,Yes,30-49,Male,Ed2,O1,4,NA,trust-pre,,,,,,,,,,,,,,,,,32766,,,,,,,,,3,3,5,6,4,2,2,1,3,3,3,1
be5c23e6c8aab281dee09b8f9eaef107--1546281979,Yes,30-49,Male,Ed2,O1,4,NA,introTest,,,,,,,,,,,,,,,,,9253,,,,,,,,,,,,,,,,,,,,
be5c23e6c8aab281dee09b8f9eaef107--1546281979,Yes,30-49,Male,Ed2,O1,4,1,testing,P,1,Violet*,True,financial-institution*,True,Psiland*,True,April*,True,5*,True,11:00*,True,AM*,True,506339,,,,,,,,,,,,,,,,,,,,
be5c23e6c8aab281dee09b8f9eaef107--1546281979,Yes,30-49,Male,Ed2,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,3315,,,,,,,,,,,,,,,,,,,,
be5c23e6c8aab281dee09b8f9eaef107--1546281979,Yes,30-49,Male,Ed2,O1,4,NA,betweenTest,,,,,,,,,,,,,,,,,10362,,,,,,,,,,,,,,,,,,,,
be5c23e6c8aab281dee09b8f9eaef107--1546281979,Yes,30-49,Male,Ed2,O1,4,2,testing,P,4,Silver*,True,secular-school*,True,Omicronland*,True,January*,True,1*,True,9:00*,True,AM*,True,555921,,,,,,,,,,,,,,,,,,,,
be5c23e6c8aab281dee09b8f9eaef107--1546281979,Yes,30-49,Male,Ed2,O1,4,NA,afterScen,,,,,,,,,,,,,,,,,3519,,,,,,,,,,,,,,,,,,,,
be5c23e6c8aab281dee09b8f9eaef107--1546281979,Yes,30-49,Male,Ed2,O1,4,NA,trust-post,P,,,,,,,,,,,,,,,,28684,,,,,,,,,2,2,6,6,4,2,2,2,2,2,2,1
be5c23e6c8aab281dee09b8f9eaef107--1546281979,Yes,30-49,Male,Ed2,O1,4,NA,comments,,,,,,,,,,,,,,,,,50503,I simply went through each bit of information and collated what was relevant or irrelevant. I copy/pasted the info into a text document%2C found ABSOLUTES (e.g. 'there IS an attack')%2C removed anything that was obviously irrelevant (ex. anything to do with a group that was NOT involved)%2C etc. ,,,,,,,,,,,,,,,,,,,
be5c23e6c8aab281dee09b8f9eaef107--1546281979,Yes,30-49,Male,Ed2,O1,4,NA,end,P,,,,,,,,,,,,,,,,31686,,15,1,5,1,12,2,5,,,,,,,,,,,,
be5c23e6c8aab281dee09b8f9eaef107--1546281979,Yes,30-49,Male,Ed2,O1,4,NA,pilot,,,,,,,,,,,,,,,,,18797,,,,,,,,,,,,,,,,,,,,
9b98cf003e6c3e1e2e808061e5815599--1546282039,Yes,30-49,Female,Ed3,O3,4,NA,inst,,,,,,,,,,,,,,,,,28641,,,,,,,,,,,,,,,,,,,,
9b98cf003e6c3e1e2e808061e5815599--1546282039,Yes,30-49,Female,Ed3,O3,4,NA,inst,,,,,,,,,,,,,,,,,7150,,,,,,,,,,,,,,,,,,,,
9b98cf003e6c3e1e2e808061e5815599--1546282039,Yes,30-49,Female,Ed3,O3,4,NA,introTraining,P,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,
9b98cf003e6c3e1e2e808061e5815599--1546282039,Yes,30-49,Female,Ed3,O3,4,NA,training,P,,Cube*,True,hotel*,True,Gibbonland*,True,January*,True,1*,True,11:00*,True,PM*,True,29818,,,,,,,,,,,,,,,,,,,,
9b98cf003e6c3e1e2e808061e5815599--1546282039,Yes,30-49,Female,Ed3,O3,4,NA,afterScen,,,,,,,,,,,,,,,,,3333,,,,,,,,,,,,,,,,,,,,
9b98cf003e6c3e1e2e808061e5815599--1546282039,Yes,30-49,Female,Ed3,O3,4,NA,introTraining,M,,,,,,,,,,,,,,,,4101,,,,,,,,,,,,,,,,,,,,
9b98cf003e6c3e1e2e808061e5815599--1546282039,Yes,30-49,Female,Ed3,O3,4,NA,training,M,,Tetrahedron*,True,military-base*,True,Lemurland*,True,March*,True,1*,True,3:00*,True,AM*,True,33156,,,,,,,,,,,,,,,,,,,,
9b98cf003e6c3e1e2e808061e5815599--1546282039,Yes,30-49,Female,Ed3,O3,4,NA,afterScen,,,,,,,,,,,,,,,,,1687,,,,,,,,,,,,,,,,,,,,
9b98cf003e6c3e1e2e808061e5815599--1546282039,Yes,30-49,Female,Ed3,O3,4,NA,trust-pre,,,,,,,,,,,,,,,,,18443,,,,,,,,,1,1,1,1,1,7,7,7,7,7,7,7
9b98cf003e6c3e1e2e808061e5815599--1546282039,Yes,30-49,Female,Ed3,O3,4,NA,introTest,,,,,,,,,,,,,,,,,21222,,,,,,,,,,,,,,,,,,,,
9b98cf003e6c3e1e2e808061e5815599--1546282039,Yes,30-49,Female,Ed3,O3,4,1,testing,P,4,Silver*,True,secular-school*,True,Xiland,False,January*,True,1*,True,9:00*,True,AM*,True,295406,,,,,,,,,,,,,,,,,,,,
9b98cf003e6c3e1e2e808061e5815599--1546282039,Yes,30-49,Female,Ed3,O3,4,NA,afterScen,,,,,,,,,,,,,,,,,2928,,,,,,,,,,,,,,,,,,,,
