1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,10,0,testing,m,who,Violet*,Violet group,Violet group,True,scen1-m.html,False
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,10,0,testing,m,what,financial-institution*,financial institution,financial institution,True,scen1-m.html,False
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,10,0,testing,m,where,Psiland*,Psiland,Psiland,True,scen1-m.html,False
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,10,0,testing,m,month,April*,April,April,True,scen1-m.html,False
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,10,0,testing,m,day,5*,5,5,True,scen1-m.html,False
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,10,0,testing,m,time,11:00*,11:00,11:00,True,scen1-m.html,False
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,10,0,testing,m,ampm,AM*,AM,AM,True,scen1-m.html,False
# Columns below this comment are as follows:,,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,,
'# 2. MD5 hash of participant''s IP address.',,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,10,0,testing,m,_REACTION_TIME_,207503,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,Form,5,0,afterScen,NULL,_REACTION_TIME_,2854,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,11,0,trust-post,m,1,1,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,11,0,trust-post,m,2,1,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,11,0,trust-post,m,3,1,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,11,0,trust-post,m,4,1,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,11,0,trust-post,m,5,1,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,11,0,trust-post,m,6,7,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,11,0,trust-post,m,7,7,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,11,0,trust-post,m,8,7,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,11,0,trust-post,m,9,7,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,11,0,trust-post,m,10,7,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,11,0,trust-post,m,11,7,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,11,0,trust-post,m,12,7,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,11,0,trust-post,m,_REACTION_TIME_,20368,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,Form,7,0,comments,NULL,comments,I would start off with the When. Once you know who operates day or night%2C you can narrow things down. Simply eliminating things as I went along after figuring out when the attack would happen. It was really easy.,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,Form,7,0,comments,NULL,notes,No,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,Form,7,0,comments,NULL,_REACTION_TIME_,88210,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,Form,21,0,end.a,NULL,mental,2,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,Form,21,0,end.a,NULL,physical,1,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,Form,21,0,end.a,NULL,temp,1,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,Form,21,0,end.a,NULL,success,2,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,Form,21,0,end.a,NULL,perf,13,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,Form,21,0,end.a,NULL,stress,1,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,Form,21,0,end.a,NULL,preference,21,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,Form,21,0,end.a,NULL,_REACTION_TIME_,21538,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,8,0,pilot,NULL,pilotQ1,It was fun and super easy.,,,,,
1545345846,10ef1f9e89fcca3c34efbc20ace9f3fd,FormC,8,0,pilot,NULL,_REACTION_TIME_,9560,,,,,
#,,,,,,,,,,,,,
# Results on Thursday December 20 2018 22:49:55 UTC.,,,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36,,,,,,,,,,,,
# Design number was non-random = 295,,,,,,,,,,,,,
#,,,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,,
'# 2. MD5 hash of participant''s IP address.',,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,1,0,inst,NULL,other_reason,,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,1,0,inst,NULL,Color,4,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,1,0,inst,NULL,Language,Yes,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,1,0,inst,NULL,Age,18-29,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,1,0,inst,NULL,Gender,Female,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,1,0,inst,NULL,Education,Ed3,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,1,0,inst,NULL,Occupation,O1,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,1,0,inst,NULL,_REACTION_TIME_,47156,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,2,0,inst,NULL,_REACTION_TIME_,8419,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,Form,15,0,introTraining.P,NULL,_REACTION_TIME_,3958,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,,
'# 2. MD5 hash of participant''s IP address.',,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,,
# 10. Field text.,,,,,,,,,,,,,
# 11. Field correct text.,,,,,,,,,,,,,
# 12. Field correct.,,,,,,,,,,,,,
# 13. Html.,,,,,,,,,,,,,
# 14. Timeout.,,,,,,,,,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,3,0,training.P,NULL,who,Cube*,Cube group,Cube group,True,train-p.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,3,0,training.P,NULL,what,hotel*,hotel,hotel,True,train-p.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,3,0,training.P,NULL,where,Gibbonland*,Gibbonland,Gibbonland,True,train-p.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,3,0,training.P,NULL,month,January*,January,January,True,train-p.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,3,0,training.P,NULL,day,1*,1,1,True,train-p.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,3,0,training.P,NULL,time,11:00*,11:00,11:00,True,train-p.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,3,0,training.P,NULL,ampm,PM*,PM,PM,True,train-p.html,False
# Columns below this comment are as follows:,,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,,
'# 2. MD5 hash of participant''s IP address.',,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,3,0,training.P,NULL,_REACTION_TIME_,35707,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,Form,5,0,afterScen,NULL,_REACTION_TIME_,5280,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,Form,16,0,introTraining.M,NULL,_REACTION_TIME_,2180,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,,
'# 2. MD5 hash of participant''s IP address.',,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,,
# 10. Field text.,,,,,,,,,,,,,
# 11. Field correct text.,,,,,,,,,,,,,
# 12. Field correct.,,,,,,,,,,,,,
# 13. Html.,,,,,,,,,,,,,
# 14. Timeout.,,,,,,,,,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,4,0,training.M,NULL,who,Cube,Cube group,Tetrahedron group,False,train-m.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,4,0,training.M,NULL,what,military-base*,military base,military base,True,train-m.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,4,0,training.M,NULL,where,Lemurland*,Lemurland,Lemurland,True,train-m.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,4,0,training.M,NULL,month,March*,March,March,True,train-m.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,4,0,training.M,NULL,day,1*,1,1,True,train-m.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,4,0,training.M,NULL,time,3:00*,3:00,3:00,True,train-m.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,4,0,training.M,NULL,ampm,AM*,AM,AM,True,train-m.html,False
# Columns below this comment are as follows:,,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,,
'# 2. MD5 hash of participant''s IP address.',,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,4,0,training.M,NULL,_REACTION_TIME_,38688,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,Form,5,0,afterScen,NULL,_REACTION_TIME_,3092,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,6,0,trust-pre,NULL,1,1,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,6,0,trust-pre,NULL,2,1,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,6,0,trust-pre,NULL,3,1,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,6,0,trust-pre,NULL,4,1,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,6,0,trust-pre,NULL,5,1,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,6,0,trust-pre,NULL,6,5,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,6,0,trust-pre,NULL,7,5,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,6,0,trust-pre,NULL,8,5,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,6,0,trust-pre,NULL,9,5,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,6,0,trust-pre,NULL,10,5,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,6,0,trust-pre,NULL,11,5,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,6,0,trust-pre,NULL,12,5,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,6,0,trust-pre,NULL,_REACTION_TIME_,29229,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,Form,17,0,introTest,NULL,_REACTION_TIME_,28235,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,,
'# 2. MD5 hash of participant''s IP address.',,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,,
# 10. Field text.,,,,,,,,,,,,,
# 11. Field correct text.,,,,,,,,,,,,,
# 12. Field correct.,,,,,,,,,,,,,
# 13. Html.,,,,,,,,,,,,,
# 14. Timeout.,,,,,,,,,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,12,0,testing,p,who,Gray,Gray group,Silver group,False,scen4-p.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,12,0,testing,p,what,secular-school*,a secular school,a secular school,True,scen4-p.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,12,0,testing,p,where,Piland,Piland,Omicronland,False,scen4-p.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,12,0,testing,p,month,September,September,January,False,scen4-p.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,12,0,testing,p,day,7,7,1,False,scen4-p.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,12,0,testing,p,time,9:00*,9:00,9:00,True,scen4-p.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,12,0,testing,p,ampm,AM*,AM,AM,True,scen4-p.html,False
# Columns below this comment are as follows:,,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,,
'# 2. MD5 hash of participant''s IP address.',,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,12,0,testing,p,_REACTION_TIME_,960161,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,Form,5,0,afterScen,NULL,_REACTION_TIME_,3852,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,Form,18,0,betweenTest,NULL,_REACTION_TIME_,1316,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,,
'# 2. MD5 hash of participant''s IP address.',,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,,
# 10. Field text.,,,,,,,,,,,,,
# 11. Field correct text.,,,,,,,,,,,,,
# 12. Field correct.,,,,,,,,,,,,,
# 13. Html.,,,,,,,,,,,,,
# 14. Timeout.,,,,,,,,,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,13,0,testing,p,who,Violet*,Violet group,Violet group,True,scen1-p.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,13,0,testing,p,what,financial-institution*,financial institution,financial institution,True,scen1-p.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,13,0,testing,p,where,Psiland*,Psiland,Psiland,True,scen1-p.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,13,0,testing,p,month,April*,April,April,True,scen1-p.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,13,0,testing,p,day,5*,5,5,True,scen1-p.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,13,0,testing,p,time,11:00*,11:00,11:00,True,scen1-p.html,False
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,13,0,testing,p,ampm,AM*,AM,AM,True,scen1-p.html,False
# Columns below this comment are as follows:,,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,,
'# 2. MD5 hash of participant''s IP address.',,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,13,0,testing,p,_REACTION_TIME_,571870,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,Form,5,0,afterScen,NULL,_REACTION_TIME_,2048,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,14,0,trust-post,p,1,1,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,14,0,trust-post,p,2,1,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,14,0,trust-post,p,3,1,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,14,0,trust-post,p,4,4,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,14,0,trust-post,p,5,3,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,14,0,trust-post,p,6,4,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,14,0,trust-post,p,7,3,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,14,0,trust-post,p,8,3,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,14,0,trust-post,p,9,4,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,14,0,trust-post,p,10,4,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,14,0,trust-post,p,11,3,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,14,0,trust-post,p,12,4,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,14,0,trust-post,p,_REACTION_TIME_,20918,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,Form,7,0,comments,NULL,comments,I did an elimination thing where I took out matching factors.  ,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,Form,7,0,comments,NULL,notes,Yes,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,Form,7,0,comments,NULL,_REACTION_TIME_,18662,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,Form,21,0,end.b,NULL,mental,20,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,Form,21,0,end.b,NULL,physical,1,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,Form,21,0,end.b,NULL,temp,18,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,Form,21,0,end.b,NULL,success,7,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,Form,21,0,end.b,NULL,perf,19,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,Form,21,0,end.b,NULL,stress,8,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,Form,21,0,end.b,NULL,preference,21,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,Form,21,0,end.b,NULL,_REACTION_TIME_,23331,,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,8,0,pilot,NULL,pilotQ1,'No it was good!  I didn''t do too well on the first one because I was still trying to figure out my strategy but it was really fun.',,,,,
1545346195,6a4cacee8141f74a591c2714b97068f0,FormC,8,0,pilot,NULL,_REACTION_TIME_,21040,,,,,
#,,,,,,,,,,,,,
# Results on Thursday December 20 2018 23:11:39 UTC.,,,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:64.0) Gecko/20100101 Firefox/64.0,,,,,,,,,,,,,
# Design number was non-random = 298,,,,,,,,,,,,,
#,,,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,,
'# 2. MD5 hash of participant''s IP address.',,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,1,0,inst,NULL,other_reason,,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,1,0,inst,NULL,Color,4,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,1,0,inst,NULL,Language,Yes,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,1,0,inst,NULL,Age,30-49,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,1,0,inst,NULL,Gender,Female,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,1,0,inst,NULL,Education,Ed2,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,1,0,inst,NULL,Occupation,O2,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,1,0,inst,NULL,_REACTION_TIME_,34469,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,2,0,inst,NULL,_REACTION_TIME_,15257,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,Form,15,0,introTraining.P,NULL,_REACTION_TIME_,4408,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,,
'# 2. MD5 hash of participant''s IP address.',,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,,
# 10. Field text.,,,,,,,,,,,,,
# 11. Field correct text.,,,,,,,,,,,,,
# 12. Field correct.,,,,,,,,,,,,,
# 13. Html.,,,,,,,,,,,,,
# 14. Timeout.,,,,,,,,,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,3,0,training.P,NULL,who,Cube*,Cube group,Cube group,True,train-p.html,False
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,3,0,training.P,NULL,what,hotel*,hotel,hotel,True,train-p.html,False
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,3,0,training.P,NULL,where,Gibbonland*,Gibbonland,Gibbonland,True,train-p.html,False
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,3,0,training.P,NULL,month,January*,January,January,True,train-p.html,False
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,3,0,training.P,NULL,day,1*,1,1,True,train-p.html,False
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,3,0,training.P,NULL,time,11:00*,11:00,11:00,True,train-p.html,False
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,3,0,training.P,NULL,ampm,PM*,PM,PM,True,train-p.html,False
# Columns below this comment are as follows:,,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,,
'# 2. MD5 hash of participant''s IP address.',,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,3,0,training.P,NULL,_REACTION_TIME_,43042,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,Form,5,0,afterScen,NULL,_REACTION_TIME_,4400,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,Form,16,0,introTraining.M,NULL,_REACTION_TIME_,4407,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,,
'# 2. MD5 hash of participant''s IP address.',,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,,
# 10. Field text.,,,,,,,,,,,,,
# 11. Field correct text.,,,,,,,,,,,,,
# 12. Field correct.,,,,,,,,,,,,,
# 13. Html.,,,,,,,,,,,,,
# 14. Timeout.,,,,,,,,,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,4,0,training.M,NULL,who,Tetrahedron*,Tetrahedron group,Tetrahedron group,True,train-m.html,False
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,4,0,training.M,NULL,what,military-base*,military base,military base,True,train-m.html,False
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,4,0,training.M,NULL,where,Lemurland*,Lemurland,Lemurland,True,train-m.html,False
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,4,0,training.M,NULL,month,March*,March,March,True,train-m.html,False
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,4,0,training.M,NULL,day,1*,1,1,True,train-m.html,False
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,4,0,training.M,NULL,time,3:00*,3:00,3:00,True,train-m.html,False
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,4,0,training.M,NULL,ampm,AM*,AM,AM,True,train-m.html,False
# Columns below this comment are as follows:,,,,,,,,,,,,,
# 1. Time results were received.,,,,,,,,,,,,,
'# 2. MD5 hash of participant''s IP address.',,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,,
# 4. Item number.,,,,,,,,,,,,,
# 5. Element number.,,,,,,,,,,,,,
# 6. Type.,,,,,,,,,,,,,
# 7. Group.,,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,4,0,training.M,NULL,_REACTION_TIME_,43346,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,Form,5,0,afterScen,NULL,_REACTION_TIME_,2353,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,6,0,trust-pre,NULL,1,1,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,6,0,trust-pre,NULL,2,1,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,6,0,trust-pre,NULL,3,2,,,,,
1545347499,f024e515188e2c6879ee9216c3c57f0b,FormC,6,0,trust-pre,NULL,4,3,,,,,
